text,label,text_label
"private static boolean isApplicationProxied(){
  if (original_application_name != null && !original_application_name.isEmpty() && !(""android.app.Application"").equals(original_application_name)) {
    return true;
  }
 else {
    return false;
  }
}
",1,Code Smell
"void parseIcon(ElementStyleDslContext context,Tokens tokens,boolean restricted){
  ElementStyle style=context.getStyle();
  if (tokens.hasMoreThan(FIRST_PROPERTY_INDEX)) {
    throw new RuntimeException(""Too many tokens, expected: icon <file|url>"");
  }
  if (tokens.includes(FIRST_PROPERTY_INDEX)) {
    String path=tokens.get(1);
    if (path.startsWith(""data:image/"") || path.startsWith(""https://"") || path.startsWith(""http://"")) {
      if (IconUtils.isSupported(path)) {
        style.setIcon(path);
      }
 else {
        throw new IllegalArgumentException(""Only PNG and JPG URLs/data URIs are supported: "" + path);
      }
    }
 else {
      if (!restricted) {
        File file=new File(context.getFile().getParent(),path);
        if (file.exists() && !file.isDirectory()) {
          try {
            style.setIcon(ImageUtils.getImageAsDataUri(file));
          }
 catch (          IOException e) {
            throw new RuntimeException(e);
          }
        }
 else {
          throw new RuntimeException(path + "" does not exist"");
        }
      }
    }
  }
 else {
    throw new RuntimeException(""Expected: icon <file|url>"");
  }
}",1,Code Smell
"public void hapticAndAudioFeedback(final int code,final int repeatCount){
  final MainKeyboardView keyboardView=mKeyboardSwitcher.getMainKeyboardView();
  if (keyboardView != null && keyboardView.isInDraggingFinger()) {
    return;
  }
  if (repeatCount > 0) {
    if (code == KeyCode.DELETE && !mInputLogic.mConnection.canDeleteCharacters()) {
      return;
    }
    if (repeatCount % PERIOD_FOR_AUDIO_AND_HAPTIC_FEEDBACK_IN_KEY_REPEAT == 0) {
      return;
    }
  }
  final AudioAndHapticFeedbackManager feedbackManager=AudioAndHapticFeedbackManager.getInstance();
  if (repeatCount == 0) {
    feedbackManager.performHapticFeedback(keyboardView);
  }
  feedbackManager.performAudioFeedback(code);
}",0,Clean Code
"@Override public int getCurrentSpeedId(){
  int speed=(int)mMediaController.getPlaybackState().getPlaybackSpeed();
  if (speed == 0) {
    return PLAYBACK_SPEED_PAUSED;
  }
 else   if (speed == 1) {
    return PLAYBACK_SPEED_NORMAL;
  }
 else   if (speed > 0) {
    int[] seekSpeeds=getFastForwardSpeeds();
    for (int index=0; index < seekSpeeds.length; index++) {
      if (speed == seekSpeeds[index]) {
        return PLAYBACK_SPEED_FAST_L0 + index;
      }
    }
  }
 else {
    int[] seekSpeeds=getRewindSpeeds();
    for (int index=0; index < seekSpeeds.length; index++) {
      if (-speed == seekSpeeds[index]) {
        return -PLAYBACK_SPEED_FAST_L0 - index;
      }
    }
  }
  Log.w(TAG,""Couldn't find index for speed "" + speed);
  return PLAYBACK_SPEED_INVALID;
}",1,Code Smell
"/** 
 * 鏌ヨ鍙戠エ鑷姩缂栧彿璁剧疆
 * @return data
 */
@Override public AdminConfig queryInvoiceNumberSetting(){
  String name=""numberSetting"";
  QueryWrapper<AdminConfig> queryWrapper=new QueryWrapper<>();
  queryWrapper.eq(""name"",name);
  List<AdminConfig> adminConfigList=adminService.queryConfigByName(name).getData();
  for (  AdminConfig adminConfig : adminConfigList) {
    if (Objects.equals(""18"",adminConfig.getValue())) {
      return adminConfig;
    }
  }
  return null;
}",0,Clean Code
"/** 
 * {@inheritDoc} 
 */
@Override public boolean isCompatible(DalvInsn insn){
  RegisterSpecList regs=insn.getRegisters();
  if (!((insn instanceof CstInsn) && (regs.size() == 1) && unsignedFitsInByte(regs.get(0).getReg()))) {
    return false;
  }
  CstInsn ci=(CstInsn)insn;
  Constant cst=ci.getConstant();
  if (!(cst instanceof CstLiteralBits)) {
    return false;
  }
  CstLiteralBits cb=(CstLiteralBits)cst;
  return cb.fitsInInt() && signedFitsInShort(cb.getIntBits());
}",1,Code Smell
"/** 
 * Read an array from an AMF encoded buffer.
 * @param data The buffer from which to read.
 * @return The value read from the buffer.
 */
private static ArrayList<Object> readAmfStrictArray(ParsableByteArray data){
  int count=data.readUnsignedIntToInt();
  ArrayList<Object> list=new ArrayList<>(count);
  for (int i=0; i < count; i++) {
    int type=readAmfType(data);
    Object value=readAmfData(data,type);
    if (value != null) {
      list.add(value);
    }
  }
  return list;
}",0,Clean Code
"/** 
 * Creates a callback which always returns a specific value.
 * @param result The value that should be returned to callers of the hooked method.
 */
public static XC_MethodReplacement returnConstant(final Object result){
  return returnConstant(PRIORITY_DEFAULT,result);
}
/** 
 * Like  {@link #returnConstant(Object)}, but allows to specify a priority for the callback.
 * @param priority See {@link XCallback#priority}.
 * @param result   The value that should be returned to callers of the hooked method.
 */
public static XC_MethodReplacement returnConstant(int priority,final Object result){
  return new XC_MethodReplacement(priority){
    @Override protected Object replaceHookedMethod(    MethodHookParam param) throws Throwable {
      return result;
    }
  }
;
}
",0,Clean Code
"private int getUrlLength(String text,int i){
  boolean startUrl=false;
  if (text.charAt(i) == 'h') {
    if (text.length() > i + 6 && text.substring(i,i + 7).equals(""http://"")) {
      startUrl=true;
    }
 else     if (text.length() > i + 7 && text.substring(i,i + 8).equals(""https://"")) {
      startUrl=true;
    }
  }
  if (startUrl) {
    for (int j=i + 1; j < text.length(); j++) {
      char ch=text.charAt(j);
      if (ch == ' ' || ch == '\n' || ch == '\r' || ch == '\t') {
        return j - i;
      }
    }
    return text.length() - i - 1;
  }
  return 0;
}",1,Code Smell
"@Override public void onPositionDiscontinuity(@Player.DiscontinuityReason int reason){
  if (adsManager == null) {
    return;
  }
  if (!playingAd && !player.isPlayingAd()) {
    checkForContentComplete();
    if (sentContentComplete) {
      for (int i=0; i < adPlaybackState.adGroupCount; i++) {
        if (adPlaybackState.adGroupTimesUs[i] != C.TIME_END_OF_SOURCE) {
          adPlaybackState=adPlaybackState.withSkippedAdGroup(i);
        }
      }
      updateAdPlaybackState();
    }
 else     if (!timeline.isEmpty()) {
      long positionMs=player.getCurrentPosition();
      timeline.getPeriod(0,period);
      int newAdGroupIndex=period.getAdGroupIndexForPositionUs(C.msToUs(positionMs));
      if (newAdGroupIndex != C.INDEX_UNSET) {
        sentPendingContentPositionMs=false;
        pendingContentPositionMs=positionMs;
        if (newAdGroupIndex != adGroupIndex) {
          shouldNotifyAdPrepareError=false;
        }
      }
    }
  }
  updateImaStateForPlayerState();
}",1,Code Smell
"private void highlightCaptionLink(URLSpan link){
  try {
    if (link != null && captionLayout != null && captionLayout.getText() instanceof Spanned) {
      if (link == highlightPathSpan) {
        return;
      }
      highlightPathSpan=link;
      Spanned caption=(Spanned)captionLayout.getText();
      int start=caption.getSpanStart(highlightPathSpan);
      int end=caption.getSpanEnd(highlightPathSpan);
      if (highlightPath != null) {
        highlightPath.rewind();
      }
 else {
        highlightPath=new LinkPath(true);
      }
      highlightPath.setCurrentLayout(captionLayout,start,0);
      captionLayout.getSelectionPath(start,end,highlightPath);
      highlightPathStart=System.currentTimeMillis();
      invalidate();
    }
  }
 catch (  Exception e) {
    FileLog.e(e);
  }
}",0,Clean Code
"private void onSwitchEditModeEnd(int fromMode,int toMode){
  if (toMode == EDIT_MODE_PAINT) {
    backButton.setVisibility(View.GONE);
  }
  if (fromMode == EDIT_MODE_PAINT && paintView != null) {
    paintView.setVisibility(View.GONE);
  }
  if (fromMode == EDIT_MODE_NONE) {
    captionContainer.setVisibility(View.GONE);
    muteButton.setVisibility(View.GONE);
    playButton.setVisibility(View.GONE);
    downloadButton.setVisibility(View.GONE);
    if (themeButton != null) {
      themeButton.setVisibility(View.GONE);
    }
    timelineView.setVisibility(View.GONE);
    titleTextView.setVisibility(View.GONE);
  }
  previewView.setAllowCropping(toMode == EDIT_MODE_NONE);
  if ((toMode == EDIT_MODE_PAINT || fromMode == EDIT_MODE_PAINT) && paintView != null) {
    paintView.onAnimationStateChanged(false);
  }
  if (photoFilterEnhanceView != null) {
    photoFilterEnhanceView.setAllowTouch(toMode == EDIT_MODE_FILTER || toMode == EDIT_MODE_NONE);
  }
}
",0,Clean Code
"public boolean maybePlayVisibleVideo(){
  if (chatListView == null) {
    return false;
  }
  MessageObject playingMessage=MediaController.getInstance().getPlayingMessageObject();
  if (playingMessage != null && !playingMessage.isVideo()) {
    return false;
  }
  MessageObject visibleMessage=null;
  AnimatedFileDrawable visibleAnimation=null;
  if (noSoundHintView != null && noSoundHintView.getTag() != null) {
    ChatMessageCell cell=noSoundHintView.getMessageCell();
    if (cell != null) {
      ImageReceiver imageReceiver=cell.getPhotoImage();
      visibleAnimation=imageReceiver.getAnimation();
      if (visibleAnimation != null) {
        visibleMessage=cell.getMessageObject();
        scrollToVideo=cell.getTop() + imageReceiver.getImageY2() > chatListView.getMeasuredHeight();
      }
    }
  }
  if (visibleMessage == null) {
    int count=chatListView.getChildCount();
    for (int a=0; a < count; a++) {
      View child=chatListView.getChildAt(a);
      if (!(child instanceof ChatMessageCell)) {
        continue;
      }
      ChatMessageCell messageCell=(ChatMessageCell)child;
      MessageObject messageObject=messageCell.getMessageObject();
      boolean isRoundVideo=messageObject.isRoundVideo();
      if ((!messageObject.isVideo() && !isRoundVideo) || messageObject.videoEditedInfo != null) {
        continue;
      }
      ImageReceiver imageReceiver=messageCell.getPhotoImage();
      AnimatedFileDrawable animation=imageReceiver.getAnimation();
      if (animation == null) {
        continue;
      }
      float top=child.getTop() + imageReceiver.getImageY();
      float bottom=top + imageReceiver.getImageHeight();
      if (bottom < 0 || top > chatListView.getMeasuredHeight()) {
        continue;
      }
      if (visibleMessage != null && top < 0) {
        break;
      }
      visibleMessage=messageObject;
      visibleAnimation=animation;
      scrollToVideo=top < 0 || bottom > chatListView.getMeasuredHeight();
      if (top >= 0 && bottom <= chatListView.getMeasuredHeight()) {
        break;
      }
    }
  }
  if (visibleMessage != null) {
    if (MediaController.getInstance().isPlayingMessage(visibleMessage)) {
      return false;
    }
    hideHints(true);
    if (visibleMessage.isRoundVideo()) {
      boolean result=MediaController.getInstance().playMessage(visibleMessage);
      MediaController.getInstance().setVoiceMessagesPlaylist(result ? createVoiceMessagesPlaylist(visibleMessage,false) : null,false);
      return result;
    }
 else {
      SharedConfig.setNoSoundHintShowed(true);
      visibleMessage.audioProgress=visibleAnimation.getCurrentProgress();
      visibleMessage.audioProgressMs=visibleAnimation.getCurrentProgressMs();
      visibleAnimation.stop();
      if (PhotoViewer.isPlayingMessageInPip(visibleMessage)) {
        PhotoViewer.getPipInstance().destroyPhotoViewer();
      }
      return MediaController.getInstance().playMessage(visibleMessage);
    }
  }
  return false;
}",1,Code Smell
"private void setTorIcon(){
  TorStatusLabel torStatusLabel=null;
  for (  Node node : statusBar.getRightItems()) {
    if (node instanceof TorStatusLabel) {
      torStatusLabel=(TorStatusLabel)node;
    }
  }
  if (!AppServices.isUsingProxy()) {
    if (torStatusLabel != null) {
      torStatusLabel.update();
      statusBar.getRightItems().removeAll(torStatusLabel);
    }
  }
 else {
    if (torStatusLabel == null) {
      torStatusLabel=new TorStatusLabel();
      statusBar.getRightItems().add(Math.max(statusBar.getRightItems().size() - 2,0),torStatusLabel);
    }
 else {
      torStatusLabel.update();
    }
  }
}",1,Code Smell
"/** 
 * Constructor for the ViewHolder.
 * @param rootView The root View that this view holder will be attachedto.
 */
public ViewHolder(View rootView,Presenter detailsPresenter,DetailsOverviewLogoPresenter logoPresenter){
  super(rootView);
  mOverviewRoot=(ViewGroup)rootView.findViewById(R.id.details_root);
  mOverviewFrame=(FrameLayout)rootView.findViewById(R.id.details_frame);
  mDetailsDescriptionFrame=(ViewGroup)rootView.findViewById(R.id.details_overview_description);
  mActionsRow=(HorizontalGridView)mOverviewFrame.findViewById(R.id.details_overview_actions);
  mActionsRow.setHasOverlappingRendering(false);
  mActionsRow.setOnScrollListener(mScrollListener);
  mActionsRow.setAdapter(mActionBridgeAdapter);
  mActionsRow.setOnChildSelectedListener(mChildSelectedListener);
  final int fadeLength=rootView.getResources().getDimensionPixelSize(R.dimen.lb_details_overview_actions_fade_size);
  mActionsRow.setFadingRightEdgeLength(fadeLength);
  mActionsRow.setFadingLeftEdgeLength(fadeLength);
  mDetailsDescriptionViewHolder=detailsPresenter.onCreateViewHolder(mDetailsDescriptionFrame);
  mDetailsDescriptionFrame.addView(mDetailsDescriptionViewHolder.view);
  mDetailsLogoViewHolder=(DetailsOverviewLogoPresenter.ViewHolder)logoPresenter.onCreateViewHolder(mOverviewRoot);
  mOverviewRoot.addView(mDetailsLogoViewHolder.view);
}
",0,Clean Code
"private RelSubset registerSubset(RelSet set,RelSubset subset){
  if ((set != subset.set) && (set != null) && (set.equivalentSet == null)) {
    LOGGER.trace(""Register #{} {}, and merge sets"",subset.getId(),subset);
    merge(set,subset.set);
    registerCount++;
  }
  return subset;
}
",1,Code Smell
"public LifeHashIcon(){
  super();
  dataProperty.addListener((observable,oldValue,data) -> {
    if (data == null) {
      getChildren().clear();
    }
 else     if (oldValue == null || !Arrays.equals(oldValue,data)) {
      LifeHash.Image lifeHashImage=LifeHash.makeFromData(data,LifeHashVersion.VERSION2,1,false);
      BufferedImage bufferedImage=LifeHash.getBufferedImage(lifeHashImage);
      BufferedImage resizedImage=ImageUtils.resizeToImage(bufferedImage,SIZE,SIZE);
      Image image=SwingFXUtils.toFXImage(resizedImage,null);
      setImage(image);
    }
  }
);
}",1,Code Smell
"@Override public ConfigInfoWrapper mapRow(ResultSet rs,int rowNum) throws SQLException {
  ConfigInfoWrapper info=new ConfigInfoWrapper();
  info.setDataId(rs.getString(""data_id""));
  info.setGroup(rs.getString(""group_id""));
  info.setTenant(rs.getString(""tenant_id""));
  info.setAppName(rs.getString(""app_name""));
  try {
    info.setContent(rs.getString(""content""));
  }
 catch (  SQLException e) {
  }
  try {
    info.setId(rs.getLong(""ID""));
  }
 catch (  SQLException e) {
  }
  try {
    info.setLastModified(rs.getTimestamp(""gmt_modified"").getTime());
  }
 catch (  SQLException e) {
  }
  try {
    info.setMd5(rs.getString(""md5""));
  }
 catch (  SQLException e) {
  }
  return info;
}",0,Clean Code
"public static void applyChatMessageSelectedBackgroundColor(){
  applyChatMessageSelectedBackgroundColor(null,wallpaper);
}
public static void applyChatMessageSelectedBackgroundColor(Drawable wallpaperOverride){
  applyChatMessageSelectedBackgroundColor(wallpaperOverride,wallpaper);
}
public static void applyChatMessageSelectedBackgroundColor(Drawable wallpaperOverride,Drawable currentWallpaper){
  if (chat_messageBackgroundSelectedPaint == null) {
    return;
  }
  int selectedBackgroundColor=currentColors.get(key_chat_selectedBackground);
  Drawable drawable=wallpaperOverride != null ? wallpaperOverride : currentWallpaper;
  boolean drawSelectedGradient=drawable instanceof MotionBackgroundDrawable && SharedConfig.getDevicePerformanceClass() != SharedConfig.PERFORMANCE_CLASS_LOW && selectedBackgroundColor == 0;
  if (drawSelectedGradient) {
    Bitmap newBitmap=((MotionBackgroundDrawable)drawable).getBitmap();
    if (serviceBitmap != newBitmap) {
      serviceBitmap=newBitmap;
      serviceBitmapShader=new BitmapShader(serviceBitmap,Shader.TileMode.CLAMP,Shader.TileMode.CLAMP);
      if (serviceBitmapMatrix == null) {
        serviceBitmapMatrix=new Matrix();
      }
    }
  }
  if (serviceBitmapShader != null && selectedBackgroundColor == 0 && drawSelectedGradient) {
    ColorMatrix colorMatrix2=new ColorMatrix();
    AndroidUtilities.adjustSaturationColorMatrix(colorMatrix2,2.5f);
    AndroidUtilities.multiplyBrightnessColorMatrix(colorMatrix2,.75f);
    chat_messageBackgroundSelectedPaint.setShader(serviceBitmapShader);
    chat_messageBackgroundSelectedPaint.setColorFilter(new ColorMatrixColorFilter(colorMatrix2));
    chat_messageBackgroundSelectedPaint.setAlpha(64);
  }
 else {
    chat_messageBackgroundSelectedPaint.setColor(selectedBackgroundColor == 0 ? 0x40000000 : selectedBackgroundColor);
    chat_messageBackgroundSelectedPaint.setColorFilter(null);
    chat_messageBackgroundSelectedPaint.setShader(null);
  }
}",1,Code Smell
"@Override @CacheEvict(key=""'sideBar_' + #req.articleId"",cacheManager=""caffeineCacheManager"",cacheNames=""article"") public void updateArticle(ArticlePostReq req){
  if (req.getStatus() != PushStatusEnum.OFFLINE.getCode() && req.getStatus() != PushStatusEnum.ONLINE.getCode() && req.getStatus() != PushStatusEnum.REVIEW.getCode()) {
    throw ExceptionUtil.of(StatusEnum.ILLEGAL_ARGUMENTS_MIXED,""鍙戝竷鐘舵�佷笉鍚堟硶!"");
  }
  ArticleDO article=articleDao.getById(req.getArticleId());
  if (article == null) {
    throw ExceptionUtil.of(StatusEnum.RECORDS_NOT_EXISTS,""鏂囩珷涓嶅瓨鍦�!"");
  }
  if (StringUtils.isNotBlank(req.getTitle())) {
    article.setTitle(req.getTitle());
  }
  if (StringUtils.isNotBlank(req.getShortTitle())) {
    article.setShortTitle(req.getShortTitle());
  }
  ArticleEventEnum operateEvent=null;
  if (req.getStatus() != null) {
    article.setStatus(req.getStatus());
    if (req.getStatus() == PushStatusEnum.OFFLINE.getCode()) {
      operateEvent=ArticleEventEnum.OFFLINE;
    }
 else     if (req.getStatus() == PushStatusEnum.REVIEW.getCode()) {
      operateEvent=ArticleEventEnum.REVIEW;
    }
 else     if (req.getStatus() == PushStatusEnum.ONLINE.getCode()) {
      operateEvent=ArticleEventEnum.ONLINE;
    }
  }
  articleDao.updateById(article);
  if (operateEvent != null) {
    SpringUtil.publishEvent(new ArticleMsgEvent<>(this,operateEvent,article));
  }
}
",0,Clean Code
