text,label,text_label
"public class ClusterInfoVO extends BaseEntity {
  @ApiModelProperty(notes=""闆嗙兢鍚嶇О"") private String clusterName;
  @ApiModelProperty(notes=""闆嗙兢id"") private Long clusterId;
  private Timestamp gmtCreate;
  private Timestamp gmtModified;
  private Integer isDeleted=0;
  @ApiModelProperty(notes=""鏄惁鑳戒慨鏀瑰垏鎹etadata"") private boolean canModifyMetadata=true;
  public boolean isCanModifyMetadata(){
    return canModifyMetadata;
  }
  public void setCanModifyMetadata(  boolean canModifyMetadata){
    this.canModifyMetadata=canModifyMetadata;
  }
  public Timestamp getGmtCreate(){
    return gmtCreate;
  }
  public void setGmtCreate(  Timestamp gmtCreate){
    this.gmtCreate=gmtCreate;
  }
  public Integer getIsDeleted(){
    return isDeleted;
  }
  public void setIsDeleted(  Integer isDeleted){
    this.isDeleted=isDeleted;
  }
  public Long getClusterId(){
    return clusterId;
  }
  public void setClusterId(  Long clusterId){
    this.clusterId=clusterId;
  }
  public Timestamp getGmtModified(){
    return gmtModified;
  }
  public void setGmtModified(  Timestamp gmtModified){
    this.gmtModified=gmtModified;
  }
  public String getClusterName(){
    return clusterName;
  }
  public void setClusterName(  String clusterName){
    this.clusterName=clusterName;
  }
}",1,Code Smell
"@TableName(""schedule_job_history"") public class ScheduleJobHistory {
  @TableId(value=""id"",type=IdType.AUTO) private Long id;
  private String jobId;
  private Date execStartTime;
  private Date execEndTime;
  private String engineJobId;
  private String applicationId;
  public Long getId(){
    return id;
  }
  public void setId(  Long id){
    this.id=id;
  }
  public String getJobId(){
    return jobId;
  }
  public void setJobId(  String jobId){
    this.jobId=jobId;
  }
  public Date getExecStartTime(){
    return execStartTime;
  }
  public void setExecStartTime(  Date execStartTime){
    this.execStartTime=execStartTime;
  }
  public Date getExecEndTime(){
    return execEndTime;
  }
  public void setExecEndTime(  Date execEndTime){
    this.execEndTime=execEndTime;
  }
  public String getEngineJobId(){
    return engineJobId;
  }
  public void setEngineJobId(  String engineJobId){
    this.engineJobId=engineJobId;
  }
  public String getApplicationId(){
    return applicationId;
  }
  public void setApplicationId(  String applicationId){
    this.applicationId=applicationId;
  }
}
",1,Code Smell
"/** 
 * 随机字符串验证码
 * @author L.cm
 */
public class RandomCaptchaDraw implements CaptchaDraw {
  /** 
 * 默认的验证码数量，由于字体大小定死，后期再扩展自动一数量
 */
  private static final int CODE_SIZE=4;
  /** 
 * 验证码随机字符数组
 */
  private static final char[] CHAR_ARRAY=""3456789ABCDEFGHJKMNPQRSTUVWXY"".toCharArray();
  private final int codeSize;
  public RandomCaptchaDraw(){
    this(CODE_SIZE);
  }
  public RandomCaptchaDraw(  int codeSize){
    this.codeSize=codeSize;
  }
  @Override public String draw(  Graphics2D g,  int width,  int height,  Font[] fonts,  Random random){
    String code=generateCode(random,codeSize);
    char[] buffer=code.toCharArray();
    for (int i=0; i < buffer.length; i++) {
      int degree=random.nextInt(25);
      if (i % 2 == 0) {
        degree=-degree;
      }
      int x=27 * i;
      int y=28;
      double radians=Math.toRadians(degree);
      g.rotate(radians,x,y);
      g.setColor(CaptchaUtil.randColor(random,20,130));
      Font fontTemp=fonts[random.nextInt(fonts.length)];
      Font font=fontTemp.deriveFont(Font.BOLD,(width - 10F) / codeSize * 1.2F);
      g.setFont(font);
      char xcode=buffer[i];
      g.drawString(String.valueOf(xcode),x + 8,y + 10);
      g.rotate(-radians,x,y);
    }
    return code;
  }
  /** 
 * 生成验证码字符串
 * @param random Random
 * @return 验证码字符串
 */
  private static String generateCode(  Random random,  int size){
    char[] buffer=new char[size];
    for (int i=0; i < size; i++) {
      buffer[i]=CHAR_ARRAY[random.nextInt(CHAR_ARRAY.length)];
    }
    return new String(buffer);
  }
  @Override public boolean validate(  String code,  String userInputCaptcha){
    if (StringUtil.isBlank(userInputCaptcha)) {
      return false;
    }
    return ObjectUtils.nullSafeEquals(code,userInputCaptcha.toUpperCase());
  }
}
",0,Clean Code
"public class StreamTaskCheckpoint {
  @TableId(value=""id"",type=IdType.AUTO) private Long id=0L;
  private String taskId;
  private String taskEngineId;
  private String checkpointID;
  private Timestamp checkpointTrigger;
  private String checkpointSavepath;
  private String checkpointCounts;
  private Long checkpointSize;
  /** 
 * 鎸佺画鏃堕棿
 */
  private Long checkpointDuration;
  public Long getId(){
    return id;
  }
  public void setId(  Long id){
    this.id=id;
  }
  public String getTaskId(){
    return taskId;
  }
  public void setTaskId(  String taskId){
    this.taskId=taskId;
  }
  public String getTaskEngineId(){
    return taskEngineId;
  }
  public void setTaskEngineId(  String taskEngineId){
    this.taskEngineId=taskEngineId;
  }
  public String getCheckpointID(){
    return checkpointID;
  }
  public void setCheckpointID(  String checkpointID){
    this.checkpointID=checkpointID;
  }
  public Timestamp getCheckpointTrigger(){
    return checkpointTrigger;
  }
  public void setCheckpointTrigger(  Timestamp checkpointTrigger){
    this.checkpointTrigger=checkpointTrigger;
  }
  public String getCheckpointSavepath(){
    return checkpointSavepath;
  }
  public void setCheckpointSavepath(  String checkpointSavepath){
    this.checkpointSavepath=checkpointSavepath;
  }
  public String getCheckpointCounts(){
    return checkpointCounts;
  }
  public void setCheckpointCounts(  String checkpointCounts){
    this.checkpointCounts=checkpointCounts;
  }
  public Long getCheckpointSize(){
    return checkpointSize;
  }
  public void setCheckpointSize(  Long checkpointSize){
    this.checkpointSize=checkpointSize;
  }
  public Long getCheckpointDuration(){
    return checkpointDuration;
  }
  public void setCheckpointDuration(  Long checkpointDuration){
    this.checkpointDuration=checkpointDuration;
  }
}",1,Code Smell
"/** 
 * 缓存 key
 * @Author 1024创新实验室-主任:卓大
 * @Date 2022-01-07 18:59:22
 * @Wechat zhuoda1024
 * @Email lab1024@163.com
 * @Copyright  <a href=""https://1024lab.net"">1024创新实验室</a>
 */
public class AdminCacheConst extends CacheKeyConst {
public static class Department {
    /** 
 * 部门列表
 */
    public static final String DEPARTMENT_LIST_CACHE=""department_list_cache"";
    /** 
 * 部门map
 */
    public static final String DEPARTMENT_MAP_CACHE=""department_map_cache"";
    /** 
 * 部门树
 */
    public static final String DEPARTMENT_TREE_CACHE=""department_tree_cache"";
    /** 
 * 某个部门以及下级的id列表
 */
    public static final String DEPARTMENT_SELF_CHILDREN_CACHE=""department_self_children_cache"";
    /** 
 * 部门路径 缓存
 */
    public static final String DEPARTMENT_PATH_CACHE=""department_path_cache"";
  }
  /** 
 * 分类相关缓存
 */
public static class Category {
    public static final String CATEGORY_ENTITY=""category_cache"";
    public static final String CATEGORY_SUB=""category_sub_cache"";
    public static final String CATEGORY_TREE=""category_tree_cache"";
  }
}
/** 
 * 缓存 key
 * @Author 1024创新实验室-主任:卓大
 * @Date 2022-01-07 18:59:22
 * @Wechat zhuoda1024
 * @Email lab1024@163.com
 * @Copyright  <a href=""https://1024lab.net"">1024创新实验室</a>
 */
public class AdminCacheConst extends CacheKeyConst {
public static class Department {
    /** 
 * 部门列表
 */
    public static final String DEPARTMENT_LIST_CACHE=""department_list_cache"";
    /** 
 * 部门map
 */
    public static final String DEPARTMENT_MAP_CACHE=""department_map_cache"";
    /** 
 * 部门树
 */
    public static final String DEPARTMENT_TREE_CACHE=""department_tree_cache"";
    /** 
 * 某个部门以及下级的id列表
 */
    public static final String DEPARTMENT_SELF_CHILDREN_CACHE=""department_self_children_cache"";
    /** 
 * 部门路径 缓存
 */
    public static final String DEPARTMENT_PATH_CACHE=""department_path_cache"";
  }
  /** 
 * 分类相关缓存
 */
public static class Category {
    public static final String CATEGORY_ENTITY=""category_cache"";
    public static final String CATEGORY_SUB=""category_sub_cache"";
    public static final String CATEGORY_TREE=""category_tree_cache"";
  }
}
",0,Clean Code
"public final class GProExposeRecommedsReq {
  ArrayList<GProExposeItem> exposeItems;
  String stage;
  String traceId;
  String user;
  public GProExposeRecommedsReq(){
    this.user="""";
    this.traceId="""";
    this.stage="""";
    this.exposeItems=new ArrayList<>();
  }
  public ArrayList<GProExposeItem> getExposeItems(){
    return this.exposeItems;
  }
  public String getStage(){
    return this.stage;
  }
  public String getTraceId(){
    return this.traceId;
  }
  public String getUser(){
    return this.user;
  }
  public String toString(){
    return ""GProExposeRecommedsReq{user="" + this.user + "",traceId=""+ this.traceId+ "",stage=""+ this.stage+ "",exposeItems=""+ this.exposeItems+ "",}"";
  }
  public GProExposeRecommedsReq(  String str,  String str2,  String str3,  ArrayList<GProExposeItem> arrayList){
    this.user="""";
    this.traceId="""";
    this.stage="""";
    this.exposeItems=new ArrayList<>();
    this.user=str;
    this.traceId=str2;
    this.stage=str3;
    this.exposeItems=arrayList;
  }
}",1,Code Smell
"@Slf4j @Validated @RestController @RequestMapping(""setting"") public class SettingController {
  @Autowired private SettingService settingService;
  @PostMapping(""all"") @RequiresPermissions(""setting:view"") public RestResponse all(){
    LambdaQueryWrapper<Setting> query=new LambdaQueryWrapper<Setting>().orderByAsc(Setting::getOrderNum);
    List<Setting> setting=settingService.list(query);
    return RestResponse.success(setting);
  }
  @PostMapping(""get"") public RestResponse get(  String key){
    Setting setting=settingService.get(key);
    return RestResponse.success(setting);
  }
  @PostMapping(""update"") @RequiresPermissions(""setting:update"") public RestResponse update(  Setting setting){
    boolean updated=settingService.update(setting);
    return RestResponse.success(updated);
  }
  @PostMapping(""docker"") @RequiresPermissions(""setting:view"") public RestResponse docker(){
    DockerConfig dockerConfig=settingService.getDockerConfig();
    return RestResponse.success(dockerConfig);
  }
  @PostMapping(""check/docker"") @RequiresPermissions(""setting:view"") public RestResponse checkDocker(  DockerConfig dockerConfig){
    ResponseResult result=settingService.checkDocker(dockerConfig);
    return RestResponse.success(result);
  }
  @PostMapping(""update/docker"") @RequiresPermissions(""setting:update"") public RestResponse updateDocker(  DockerConfig dockerConfig){
    boolean updated=settingService.updateDocker(dockerConfig);
    return RestResponse.success(updated);
  }
  @PostMapping(""email"") @RequiresPermissions(""setting:view"") public RestResponse email(){
    SenderEmail senderEmail=settingService.getSenderEmail();
    return RestResponse.success(senderEmail);
  }
  @PostMapping(""check/email"") @RequiresPermissions(""setting:view"") public RestResponse checkEmail(  SenderEmail senderEmail){
    ResponseResult result=settingService.checkEmail(senderEmail);
    return RestResponse.success(result);
  }
  @PostMapping(""update/email"") @RequiresPermissions(""setting:update"") public RestResponse updateEmail(  SenderEmail senderEmail){
    boolean updated=settingService.updateEmail(senderEmail);
    return RestResponse.success(updated);
  }
  @PostMapping(""check/hadoop"") public RestResponse checkHadoop() throws IOException {
    HadoopUtils.hdfs().getStatus();
    return RestResponse.success(true);
  }
}
",0,Clean Code
"/** 
 * @author leix.xie
 * @date 2019/11/5 15:32
 * @describe
 */
public class DownloadDirUtils {
  private static String defaultDownloadOtherStr;
  private static String defaultDownloadDumpStr;
  private static DynamicConfig dynamicConfig;
  private static final String DEFAULT_KEY_PREFIX=""default"";
  private static final String DOWNLOAD_OTHER_KEY="".download.other.dir"";
  private static final String DOWNLOAD_DUMP_KEY="".download.dump.dir"";
  private static final String ALL_DIR=""all"";
  private static final String LOG_DIR=""log"";
  private static final String DUMP_DIR=""dump"";
static {
    DynamicConfigLoader.<DynamicConfig>load(""download_dir_limit.properties"",false).addListener(config -> {
      dynamicConfig=config;
      defaultDownloadDumpStr=dynamicConfig.getString(DEFAULT_KEY_PREFIX + DOWNLOAD_DUMP_KEY,"""");
      defaultDownloadOtherStr=dynamicConfig.getString(DEFAULT_KEY_PREFIX + DOWNLOAD_OTHER_KEY,"""");
    }
);
  }
  public static String composeDownloadDir(  final String appCode,  final List<AgentServerInfo> serverInfos,  final String type){
    if (serverInfos == null || serverInfos.isEmpty()) {
      return """";
    }
    String logdir=serverInfos.iterator().next().getLogdir();
    final String appDownloadDump=dynamicConfig.getString(appCode + DOWNLOAD_DUMP_KEY,defaultDownloadDumpStr);
    final String appDonnloadOther=dynamicConfig.getString(appCode + DOWNLOAD_OTHER_KEY,defaultDownloadOtherStr);
    if (ALL_DIR.equalsIgnoreCase(type)) {
      return logdir + "","" + appDownloadDump+ "",""+ appDonnloadOther;
    }
 else     if (LOG_DIR.equalsIgnoreCase(type)) {
      return logdir;
    }
 else     if (DUMP_DIR.equalsIgnoreCase(type)) {
      return appDownloadDump;
    }
 else {
      return appDonnloadOther;
    }
  }
}
",0,Clean Code
"@ConfigurationProperties(""conductor.redis-concurrent-execution-limit"") public class RedisConcurrentExecutionLimitProperties {
  public enum RedisType {  STANDALONE,   CLUSTER}
  private RedisType type;
  private String host;
  private int port;
  private String password;
  private int maxConnectionsPerHost;
  private String clientName;
  private String namespace=""conductor"";
  public RedisType getType(){
    return type;
  }
  public void setType(  RedisType type){
    this.type=type;
  }
  public int getMaxConnectionsPerHost(){
    return maxConnectionsPerHost;
  }
  public void setMaxConnectionsPerHost(  int maxConnectionsPerHost){
    this.maxConnectionsPerHost=maxConnectionsPerHost;
  }
  public String getClientName(){
    return clientName;
  }
  public void setClientName(  String clientName){
    this.clientName=clientName;
  }
  public String getHost(){
    return host;
  }
  public void setHost(  String host){
    this.host=host;
  }
  public int getPort(){
    return port;
  }
  public void setPort(  int port){
    this.port=port;
  }
  public String getPassword(){
    return password;
  }
  public void setPassword(  String password){
    this.password=password;
  }
  public String getNamespace(){
    return namespace;
  }
  public void setNamespace(  String namespace){
    this.namespace=namespace;
  }
}
",1,Code Smell
"/** 
 * 妗嗘灦鏈嶅姟寮傚父
 * @author Parker
 * @date 2020-09-13 19:41
 */
public class ServiceException extends RuntimeException {
  private Integer code;
  private String errorMessage;
  public ServiceException(  Integer code,  String errorMessage){
    super(errorMessage);
    this.code=code;
    this.errorMessage=errorMessage;
  }
  public ServiceException(  Integer code,  String errorMessage,  Throwable e){
    super(errorMessage,e);
    this.code=code;
    this.errorMessage=errorMessage;
  }
  public ServiceException(  BaseMsg msg){
    super(msg.getMessage());
    this.code=msg.getCode();
    this.errorMessage=msg.getMessage();
  }
  public ServiceException(  BaseMsg msg,  Throwable e){
    super(msg.getMessage(),e);
    this.code=msg.getCode();
    this.errorMessage=msg.getMessage();
  }
  public Integer getCode(){
    return code;
  }
  public void setCode(  Integer code){
    this.code=code;
  }
  public String getErrorMessage(){
    return errorMessage;
  }
  public void setErrorMessage(  String errorMessage){
    this.errorMessage=errorMessage;
  }
}",1,Code Smell
