text,label,text_label
"/** 
 * The offset entry of Index, including (1 byte magic, 4 bytes offset, 4 bytes position, 1 byte logType)
 */
public static class IndexEntry {
  private long logIndex;
  private int offset;
  private int position;
  private byte logType;
  public static final int INDEX_SIZE=10;
  public IndexEntry(  final long logIndex,  final int position,  final byte logType){
    this(logIndex,0,position,logType);
  }
  public IndexEntry(  final int offset,  final int position){
    this(0,offset,position,IndexType.IndexSegment.getType());
  }
  public IndexEntry(  final long logIndex,  final int offset,  final int position,  final byte logType){
    this.logIndex=logIndex;
    this.offset=offset;
    this.position=position;
    this.logType=logType;
  }
  public static IndexEntry newInstance(){
    return new IndexEntry(-1,-1);
  }
  public void setLogIndex(  final long logIndex){
    this.logIndex=logIndex;
  }
  public long getLogIndex(){
    return logIndex;
  }
  public int getOffset(){
    return offset;
  }
  public int getPosition(){
    return position;
  }
  public byte getLogType(){
    return logType;
  }
  public boolean decode(  final ByteBuffer buffer){
    if (buffer == null || buffer.remaining() < INDEX_SIZE) {
      LOG.error(""Fail to decode index entry , invalid buffer length: {}"",buffer == null ? 0 : buffer.remaining());
      return false;
    }
    final byte[] magic=new byte[1];
    buffer.get(magic);
    if (!Arrays.equals(magic,RECORD_MAGIC_BYTES)) {
      LOG.error(""Fail to decode index entry, invalid buffer magic"");
      return false;
    }
    this.logType=buffer.get();
    this.offset=buffer.getInt();
    this.position=buffer.getInt();
    return true;
  }
  @Override public String toString(){
    return ""IndexEntry{"" + ""logIndex="" + logIndex + "", offset=""+ offset+ "", position=""+ position+ "", logType=""+ logType+ '}';
  }
}",0,Clean Code
"/** 
 * Tenant 框架 Service 实现类
 * @author 芋道源码
 */
@RequiredArgsConstructor public class TenantFrameworkServiceImpl implements TenantFrameworkService {
  private final TenantApi tenantApi;
  /** 
 * 针对  {@link #getTenantIds()} 的缓存
 */
  private final LoadingCache<Object,List<Long>> getTenantIdsCache=buildAsyncReloadingCache(Duration.ofMinutes(1L),new CacheLoader<Object,List<Long>>(){
    @Override public List<Long> load(    Object key){
      return tenantApi.getTenantIdList().getCheckedData();
    }
  }
);
  /** 
 * 针对  {@link #validTenant(Long)} 的缓存
 */
  private final LoadingCache<Long,CommonResult<Boolean>> validTenantCache=buildAsyncReloadingCache(Duration.ofMinutes(1L),new CacheLoader<Long,CommonResult<Boolean>>(){
    @Override public CommonResult<Boolean> load(    Long id){
      return tenantApi.validTenant(id);
    }
  }
);
  @Override @SneakyThrows public List<Long> getTenantIds(){
    return getTenantIdsCache.get(Boolean.TRUE);
  }
  @Override @SneakyThrows public void validTenant(  Long id){
    validTenantCache.get(id).checkError();
  }
}
",0,Clean Code
"public class ProportionDrawable extends Drawable {
  private final int iGravity;
  private final int iDoneColor;
  private final int iUndoneColor;
  private final Paint p;
  private float fProportion;
  public ProportionDrawable(  int doneColor,  int undoneColor,  int gravity,  float prop){
    iGravity=gravity;
    iDoneColor=doneColor;
    iUndoneColor=undoneColor;
    fProportion=prop;
    p=new Paint();
  }
  @SuppressLint(""RtlHardcoded"") @Override public void draw(  Canvas canvas){
    int h=getBounds().height();
    int w=getBounds().width();
    if (Gravity.LEFT == iGravity) {
      int x=(int)(0.5f + fProportion * w);
      p.setColor(iDoneColor);
      canvas.drawRect(0,0,x,h,p);
      p.setColor(iUndoneColor);
      canvas.drawRect(x,0,w,h,p);
    }
 else {
      throw new UnsupportedOperationException(""Only Gravity.LEFT is supported!"");
    }
  }
  public float getProportion(){
    return fProportion;
  }
  public void setProportion(  float p){
    if (p < 0f) {
      p=0f;
    }
    if (p > 1.0f) {
      p=1.0f;
    }
    fProportion=p;
    invalidateSelf();
  }
  @Override public void setAlpha(  int alpha){
  }
  @Override public void setColorFilter(  ColorFilter colorFilter){
  }
  @Override @SuppressWarnings(""deprecation"") public int getOpacity(){
    return android.graphics.PixelFormat.TRANSLUCENT;
  }
}
",0,Clean Code
"/** 
 * A class to manage 1-D  {@link NDArray} representations of multiple words.<p>A text embedding differs from a  {@link ai.djl.modality.nlp.embedding.WordEmbedding} becausethe text embedding does not have to be applied to each word independently. <p>A text embedding maps text to a  {@link NDArray} that attempts to represent the key ideas inthe words. Each of the values in the dimension can represent different pieces of meaning such as young-old, object-living, etc. <p>These text embeddings can be used in two different ways in models. First, they can be used purely for preprocessing the model. In this case, it is a requirement for most models that use text as an input. The model is not trained. For this use case, use  {@link #embedText}. <p>In the second option, the embedding can be trained using the standard deep learning techniques to better handle the current dataset. For this case, you need two methods. First, call  {@link #preprocessTextToEmbed(List)} within your dataset. Then, the first step in your model should beto call  {@link #embedText(NDManager,long[])}.
 */
public interface TextEmbedding {
  /** 
 * Preprocesses the text to embed into an array to pass into the model. <p>Make sure to call  {@link #embedText(NDManager,long[])} after this.
 * @param text the text to embed
 * @return the indices of text that is ready to embed
 */
  long[] preprocessTextToEmbed(  List<String> text);
  /** 
 * Embeds a text.
 * @param manager the manager for the embedding array
 * @param text the text to embed
 * @return the embedded text
 * @throws EmbeddingException if there is an error while trying to embed
 */
  default NDArray embedText(  NDManager manager,  List<String> text) throws EmbeddingException {
    return embedText(manager,preprocessTextToEmbed(text));
  }
  /** 
 * Embeds the text after preprocessed using  {@link #preprocessTextToEmbed(List)}.
 * @param manager the manager to create the embedding array
 * @param textIndices the indices of text to embed
 * @return the embedded text
 * @throws EmbeddingException if there is an error while trying to embed
 */
  default NDArray embedText(  NDManager manager,  long[] textIndices) throws EmbeddingException {
    return embedText(manager.create(textIndices));
  }
  /** 
 * Embeds the text after preprocessed using  {@link #preprocessTextToEmbed(List)}.
 * @param textIndices the indices of text to embed
 * @return the embedded text
 * @throws EmbeddingException if there is an error while trying to embed
 */
  NDArray embedText(  NDArray textIndices) throws EmbeddingException ;
  /** 
 * Returns the closest matching text for a given embedding.
 * @param textEmbedding the text embedding to find the matching string text for.
 * @return text similar to the passed in embedding
 * @throws EmbeddingException if the input is not unembeddable
 */
  List<String> unembedText(  NDArray textEmbedding) throws EmbeddingException ;
}
",0,Clean Code
"/** 
 * A rendition (i.e. an #EXT-X-MEDIA tag) in a multivariant playlist. 
 */
public static final class Rendition {
  /** 
 * The rendition's url, or null if the tag does not have a URI attribute. 
 */
  @Nullable public final Uri url;
  /** 
 * Format information associated with this rendition. 
 */
  public final Format format;
  /** 
 * The group to which this rendition belongs. 
 */
  public final String groupId;
  /** 
 * The name of the rendition. 
 */
  public final String name;
  /** 
 * @param url See {@link #url}.
 * @param format See {@link #format}.
 * @param groupId See {@link #groupId}.
 * @param name See {@link #name}.
 */
  public Rendition(  @Nullable Uri url,  Format format,  String groupId,  String name){
    this.url=url;
    this.format=format;
    this.groupId=groupId;
    this.name=name;
  }
}
",1,Code Smell
"/** 
 * 调度任务信息 数据层
 * @author AllDataDC
 */
public interface JobMapper {
  /** 
 * 查询调度任务日志集合
 * @param job 调度信息
 * @return 操作日志集合
 */
  public List<Job> selectJobList(  Job job);
  /** 
 * 查询所有调度任务
 * @return 调度任务列表
 */
  public List<Job> selectJobAll();
  /** 
 * 通过调度ID查询调度任务信息
 * @param jobId 调度ID
 * @return 角色对象信息
 */
  public Job selectJobById(  Long jobId);
  /** 
 * 通过调度ID删除调度任务信息
 * @param jobId 调度ID
 * @return 结果
 */
  public int deleteJobById(  Long jobId);
  /** 
 * 批量删除调度任务信息
 * @param ids 需要删除的数据ID
 * @return 结果
 */
  public int deleteJobByIds(  Long[] ids);
  /** 
 * 修改调度任务信息
 * @param job 调度任务信息
 * @return 结果
 */
  public int updateJob(  Job job);
  /** 
 * 新增调度任务信息
 * @param job 调度任务信息
 * @return 结果
 */
  public int insertJob(  Job job);
}
",0,Clean Code
"public class SearchTableRenderer implements TableCellRenderer {
  private JLabel label;
  private JPanel panel;
  private SearchTableModel model;
  private JLabel textLabel, iconLabel;
  public SearchTableRenderer(  SearchTableModel model){
    this.model=model;
    this.label=new JLabel();
    this.label.setOpaque(true);
    this.panel=new JPanel(new BorderLayout(5,5));
    this.textLabel=new JLabel();
    this.iconLabel=new JLabel();
    this.iconLabel.setFont(App.SKIN.getIconFont().deriveFont(Font.PLAIN,20));
    panel.add(iconLabel,BorderLayout.WEST);
    panel.add(textLabel);
  }
  public Component getTableCellRendererComponent(  JTable table,  Object value,  boolean isSelected,  boolean hasFocus,  int row,  int column){
    SearchResult ent=this.model.getItemAt(row);
    if (column == 0) {
      iconLabel.setText(ent.getType() == ""Folder"" ? ""\uf114"" : (ent.getType() == ""File"" ? ""\uf016"" : ""\uf0c1""));
      textLabel.setText(ent.getName());
    }
 else {
      label.setText(value.toString());
    }
    label.setForeground(isSelected ? table.getSelectionForeground() : table.getForeground());
    textLabel.setForeground(isSelected ? table.getSelectionForeground() : table.getForeground());
    iconLabel.setForeground(isSelected ? table.getSelectionForeground() : table.getForeground());
    label.setBackground(isSelected ? table.getSelectionBackground() : table.getBackground());
    panel.setBackground(isSelected ? table.getSelectionBackground() : table.getBackground());
    return column == 0 ? panel : label;
  }
}
",0,Clean Code
"/** 
 * 鐢ㄦ埛 VO 瀵硅薄銆�
 * @author 鐜嬪竻
 * @since 2023-06-07
 */
public class UserVO {
  private String userId;
  private String userName;
  private HashMap<String,Object> roleList;
  public String getUserId(){
    return userId;
  }
  public void setUserId(  String userId){
    this.userId=userId;
  }
  public String getUserName(){
    return userName;
  }
  public void setUserName(  String userName){
    this.userName=userName;
  }
  public Map<String,Object> getRoleList(){
    return roleList;
  }
  public void setRoleList(  HashMap<String,Object> roleList){
    this.roleList=roleList;
  }
  @Override public String toString(){
    return ""UserVO{"" + ""userId='"" + userId + '\''+ "", userName='""+ userName+ '\''+ "", roleList=""+ roleList+ '}';
  }
}",1,Code Smell
"/** 
 * <p> </p>
 * @author AllDataDC
 * @since 2023-01-11
 */
@Data @Accessors(chain=true) @TableName(""sys_market_user_post"") public class UserPostEntity implements Serializable {
  private static final long serialVersionUID=1L;
  /** 
 * 主键
 */
  @TableId(value=""id"",type=IdType.ASSIGN_ID) private String id;
  /** 
 * 用户ID
 */
  private String userId;
  /** 
 * 岗位ID
 */
  private String postId;
}
/** 
 * <p> </p>
 * @author yuwei
 * @date 2022-09-11
 */
@Data @Accessors(chain=true) @TableName(""sys_user_post"") public class UserPostEntity implements Serializable {
  private static final long serialVersionUID=1L;
  /** 
 * 主键
 */
  @TableId(value=""id"",type=IdType.ASSIGN_ID) private String id;
  /** 
 * 用户ID
 */
  private String userId;
  /** 
 * 岗位ID
 */
  private String postId;
}",0,Clean Code
"/** 
 * 褰曞儚璁板綍
 */
public class RecordInfo {
  /** 
 * ID
 */
  private int id;
  /** 
 * 搴旂敤鍚
 */
  private String app;
  /** 
 * 娴両D
 */
  private String stream;
  /** 
 * 瀵瑰簲鐨剒lm娴佸獟浣撶殑ID
 */
  private String mediaServerId;
  /** 
 * 鍒涘缓鏃堕棿
 */
  private String createTime;
  /** 
 * 绫诲瀷 瀵瑰簲zlm鐨 originType unknown = 0, rtmp_push=1, rtsp_push=2, rtp_push=3, pull=4, ffmpeg_pull=5, mp4_vod=6, device_chn=7, rtc_push=8
 */
  private int type;
  /** 
 * 鍥芥爣褰曞儚鏃剁殑璁惧ID
 */
  private String deviceId;
  /** 
 * 鍥芥爣褰曞儚鏃剁殑閫氶亾ID
 */
  private String channelId;
  /** 
 * 鎷夋祦浠ｇ悊褰曞儚鏃剁殑鍚嶇О
 */
  private String name;
  public int getId(){
    return id;
  }
  public void setId(  int id){
    this.id=id;
  }
  public String getApp(){
    return app;
  }
  public void setApp(  String app){
    this.app=app;
  }
  public String getStream(){
    return stream;
  }
  public void setStream(  String stream){
    this.stream=stream;
  }
  public String getMediaServerId(){
    return mediaServerId;
  }
  public void setMediaServerId(  String mediaServerId){
    this.mediaServerId=mediaServerId;
  }
  public String getCreateTime(){
    return createTime;
  }
  public void setCreateTime(  String createTime){
    this.createTime=createTime;
  }
  public int getType(){
    return type;
  }
  public void setType(  int type){
    this.type=type;
  }
  public String getDeviceId(){
    return deviceId;
  }
  public void setDeviceId(  String deviceId){
    this.deviceId=deviceId;
  }
  public String getChannelId(){
    return channelId;
  }
  public void setChannelId(  String channelId){
    this.channelId=channelId;
  }
  public String getName(){
    return name;
  }
  public void setName(  String name){
    this.name=name;
  }
}",1,Code Smell
"class LogUtil {
  static void loge(  String str){
    Log.e(""QNdump"",str);
    try {
      XposedBridge.log(str);
    }
 catch (    NoClassDefFoundError e) {
      Log.e(""Xposed"",str);
      Log.e(""EdXposed-Bridge"",str);
    }
  }
  static void logd(  String str){
    if (BuildConfig.DEBUG) {
      try {
        Log.d(""QNdump"",str);
        XposedBridge.log(str);
      }
 catch (      NoClassDefFoundError e) {
        Log.d(""Xposed"",str);
        Log.d(""EdXposed-Bridge"",str);
      }
    }
  }
  static void logi(  String str){
    try {
      Log.i(""QNdump"",str);
      XposedBridge.log(str);
    }
 catch (    NoClassDefFoundError e) {
      Log.i(""Xposed"",str);
      Log.i(""EdXposed-Bridge"",str);
    }
  }
  static void logw(  String str){
    Log.i(""QNdump"",str);
    try {
      XposedBridge.log(str);
    }
 catch (    NoClassDefFoundError e) {
      Log.w(""Xposed"",str);
      Log.w(""EdXposed-Bridge"",str);
    }
  }
  static void log(  Throwable th){
    if (th == null) {
      return;
    }
    String msg=Log.getStackTraceString(th);
    Log.e(""QNdump"",msg);
    try {
      XposedBridge.log(th);
    }
 catch (    NoClassDefFoundError e) {
      Log.e(""Xposed"",msg);
      Log.e(""EdXposed-Bridge"",msg);
    }
  }
}
",0,Clean Code
"/** 
 * 瀹炰綋绫 - 娴嬭瘯鐢
 */
public class Person {
  private Integer id;
  private String name;
  private Integer age;
  public Person(){
    System.out.println(""鏃犲弬鏁版瀯閫犲嚱鏁拌璋冪敤"");
  }
  public Person(  Integer id,  String name,  Integer age){
    this.id=id;
    this.name=name;
    this.age=age;
    System.out.println(""鏈夊弬鏁版瀯閫犲嚱鏁拌璋冪敤"");
  }
  public Integer getId(){
    return id;
  }
  public void setId(  Integer id){
    this.id=id;
  }
  public String getName(){
    System.out.println(""getName鏂规硶琚皟鐢"");
    return name;
  }
  public void setName(  String name){
    System.out.println(""setName鏂规硶琚皟鐢"");
    this.name=name;
  }
  public Integer getAge(){
    return age;
  }
  public void setAge(  Integer age){
    this.age=age;
  }
}
",1,Code Smell
"public static class EM_STREAM_POLICY extends SdkStructure {
  public static final int STREAM_POLICY_UNKNOWN=0;
  public static final int STREAM_POLICY_NONE=1;
  public static final int STREAM_POLICY_QUALITY=2;
  public static final int STREAM_POLICY_FLUENCY=3;
  public static final int STREAM_POLICY_AUTOADAPT=4;
}",1,Code Smell
